id;max_value;temp;temp.seq;latitude;longitude
198510175510;0.022;7.307889;6.82214898608427;57.666666666667;8.5166666666667
198510175540;0.024;7.307889;6.82299972787012;57.583333333333;7.9666666666667
198510175550;0.026;7.307889;6.82385046965597;57.483333333333;7.6166666666667
198510175560;0.025;7.307889;6.82470121144182;57.55;7.4166666666667
198510175580;0.03;7.307889;6.82555195322768;57.6;7.4666666666667
198510175590;0.026;7.307889;6.82640269501353;57.55;6.9833333333333
198510175600;0.029;7.307889;6.82725343679938;57.716666666667;6.7166666666667
198510175620;0.028;7.307889;6.82810417858523;57.95;7.5833333333333
198510175630;0.028;7.307889;6.82895492037109;57.683333333333;6.6166666666667
198510175640;0.026;7.307889;6.82980566215694;57.616666666667;6.5166666666667
198510175670;0.024;7.307889;6.83065640394279;57.866666666667;5.7666666666667
198510175680;0.026;7.307889;6.83150714572864;57.95;5.9166666666667
198510175690;0.029;7.307889;6.8323578875145;58.083333333333;5.9666666666667
198510175710;0.029;7.307889;6.83320862930035;58.266666666667;5.9666666666667
198510175730;0.029;7.307889;6.8340593710862;58.433333333333;5.7
198510175740;0.028;7.307889;6.83491011287205;58.533333333333;5.5
198510175750;0.029;7.307889;6.8357608546579;58.35;5.35
198510175760;0.029;7.307889;6.83661159644376;58.216666666667;5.3
198510175770;0.027;7.307889;6.83746233822961;58.1;5.1333333333333
198510175790;0.025;7.307889;6.83831308001546;57.983333333333;5.4833333333333
198510175800;0.023;7.307889;6.83916382180131;57.933333333333;5.5
198510175930;0.027;7.307889;6.84001456358717;58.166666666667;6.55
198510175950;0.029;7.307889;6.84086530537302;58.6;5.45
198510175970;0.027;7.307889;6.84171604715887;58.7;5.3666666666667
198510175980;0.029;7.307889;6.84256678894472;58.583333333333;4.9166666666667
198510175990;0.03;7.307889;6.84341753073058;58.5;4.55
198510176000;0.028;7.307889;6.84426827251643;58.35;4.15
198510176040;0.03;7.307889;6.84511901430228;58.8;3.7833333333333
198510176080;0.03;7.307889;6.84596975608813;59.483333333333;3.9333333333333
198510176120;0.031;7.307889;6.84682049787399;59.916666666667;4.1666666666667
198610175130;0.03;6.896539;6.84767123965984;59.466666666667;3.9166666666667
198610175170;0.03;6.896539;6.84852198144569;59.266666666667;3.7166666666667
198610175180;0.03;6.896539;6.84937272323154;59.283333333333;4.1333333333333
198610175200;0.028;6.896539;6.85022346501739;59.116666666667;4.9833333333333
198610175210;0.028;6.896539;6.85107420680325;59.05;5.05
198610175240;0.029;6.896539;6.8519249485891;58.816666666667;4.2333333333333
198610175250;0.03;6.896539;6.85277569037495;58.8;3.7833333333333
198610175290;0.025;6.896539;6.8536264321608;58.366666666667;4.1333333333333
198610175300;0.028;6.896539;6.85447717394666;58.5;4.5666666666667
198610175310;0.028;6.896539;6.85532791573251;58.25;6.0166666666667
198610175320;0.028;6.896539;6.85617865751836;58.083333333333;5.9166666666667
198610175330;0.028;6.896539;6.85702939930421;57.933333333333;5.8833333333333
198610175340;0.023;6.896539;6.85788014109007;57.85;5.8
198610175350;0.03;6.896539;6.85873088287592;57.933333333333;7.5666666666667
198610175370;0.026;6.896539;6.85958162466177;58.033333333333;8.3
198610175380;0.03;6.896539;6.86043236644762;58.083333333333;8.4833333333333
198610175390;0.029;6.896539;6.86128310823347;58.216666666667;8.7833333333333
198610175400;0.029;6.896539;6.86213385001933;58.383333333333;8.9833333333333
198610175410;0.028;6.896539;6.86298459180518;58.333333333333;9.05
198610175430;0.027;6.896539;6.86383533359103;58.5;9.1666666666667
198610175450;0.029;6.896539;6.86468607537688;58.6;9.35
198610175470;0.026;6.896539;6.86553681716274;58.783333333333;9.8
198610175480;0.027;6.896539;6.86638755894859;58.833333333333;9.8
198610175510;0.023;6.896539;6.86723830073444;58.7;10.483333333333
198610175520;0.026;6.896539;6.86808904252029;58.5;10.616666666667
198610175530;0.025;6.896539;6.86893978430615;58.016666666667;10.616666666667
198610175540;0.026;6.896539;6.869790526092;58.116666666667;10.816666666667
198610175550;0.026;6.896539;6.87064126787785;58.116666666667;10.483333333333
198610175560;0.027;6.896539;6.8714920096637;58.166666666667;10.35
198610175580;0.029;6.896539;6.87234275144956;58.133333333333;9.8
198610175600;0.025;6.896539;6.87319349323541;58.083333333333;9.9333333333333
198610175660;0.024;6.896539;6.87404423502126;57.85;9.0166666666667
198610175690;0.025;6.896539;6.87489497680711;57.65;8.45
198610175700;0.024;6.896539;6.87574571859296;57.7;8.4
198610175710;0.029;6.896539;6.87659646037882;57.75;8.3333333333333
198610175730;0.025;6.896539;6.87744720216467;57.583333333333;8
198610175740;0.023;6.896539;6.87829794395052;57.483333333333;7.6666666666667
198610175750;0.027;6.896539;6.87914868573637;57.55;7.45
198610175760;0.03;6.896539;6.87999942752223;57.683333333333;7.4833333333333
198610175780;0.026;6.896539;6.88085016930808;57.583333333333;6.9166666666667
198610175790;0.028;6.896539;6.88170091109393;57.7;6.7166666666667
198610175800;0.027;6.896539;6.88255165287978;58.1;0.84333333333333
198610175810;0.028;6.896539;6.88340239466564;58.233333333333;0.85666666666667
198610175820;0.03;6.896539;6.88425313645149;58.383333333333;0.87
198610175830;0.029;6.896539;6.88510387823734;58.5;0.87666666666667
198610175840;0.028;6.896539;6.88595462002319;58.666666666667;0.86166666666667
198710176030;0.029;6.995481;6.88680536180905;59.283333333333;4.0833333333333
198710176050;0.028;6.995481;6.8876561035949;59.166666666667;5
198710176060;0.027;6.995481;6.88850684538075;59.066666666667;5.0166666666667
198710176080;0.027;6.995481;6.8893575871666;58.916666666667;4.9666666666667
198710176090;0.03;6.995481;6.89020832895245;58.9;4.5666666666667
198710176100;0.028;6.995481;6.89105907073831;58.833333333333;4.1833333333333
198710176110;0.03;6.995481;6.89190981252416;58.8;3.7833333333333
198710176120;0.025;6.995481;6.89276055431001;58.333333333333;4.1166666666667
198710176130;0.026;6.995481;6.89361129609586;58.35;4.15
198710176140;0.029;6.995481;6.89446203788172;58.5;4.5666666666667
198710176160;0.027;6.995481;6.89531277966757;58.65;5.2833333333333
198710176170;0.026;6.995481;6.89616352145342;58.633333333333;5.4
198710176190;0.03;6.995481;6.89701426323927;58.533333333333;5.5166666666667
198710176200;0.028;6.995481;6.89786500502513;58.35;5.3833333333333
198710176210;0.027;6.995481;6.89871574681098;58.216666666667;5.3
198710176220;0.028;6.995481;6.89956648859683;58.1;5.1333333333333
198710176230;0.022;6.995481;6.90041723038268;58;5.1666666666667
198710176240;0.024;6.995481;6.90126797216853;57.983333333333;5.5
198710176250;0.022;6.995481;6.90211871395439;57.933333333333;5.5
198710176260;0.028;6.995481;6.90296945574024;57.966666666667;5.8333333333333
198710176270;0.029;6.995481;6.90382019752609;58.083333333333;5.95
198710176280;0.028;6.995481;6.90467093931194;58.283333333333;5.8833333333333
198710176300;0.028;6.995481;6.9055216810978;58.166666666667;6.5333333333333
198710176310;0.028;6.995481;6.90637242288365;58;6.4833333333333
198710176320;0.028;6.995481;6.9072231646695;57.716666666667;6.7166666666667
198710176330;0.026;6.995481;6.90807390645535;57.55;6.95
198710176360;0.026;6.995481;6.90892464824121;57.533333333333;7.4166666666667
198710176370;0.028;6.995481;6.90977539002706;57.583333333333;7.5166666666667
198710176380;0.028;6.995481;6.91062613181291;57.666666666667;7.5
198710176410;0.029;6.995481;6.91147687359876;57.9;7.7833333333333
198710176430;0.027;6.995481;6.91232761538462;58.033333333333;8.2666666666667
198710176470;0.027;6.995481;6.91317835717047;57.733333333333;8.4
198710176480;0.025;6.995481;6.91402909895632;57.7;8.4666666666667
198710176490;0.025;6.995481;6.91487984074217;57.666666666667;8.5
198710176510;0.023;6.995481;6.91573058252802;57.866666666667;9.3833333333333
198710176520;0.024;6.995481;6.91658132431388;57.95;9.4333333333333
198710176530;0.026;6.995481;6.91743206609973;57.966666666667;9.3
198710176540;0.025;6.995481;6.91828280788558;58;10.966666666667
198710176550;0.026;6.995481;6.91913354967143;58.066666666667;10.816666666667
198710176560;0.026;6.995481;6.91998429145729;58.1;10.433333333333
198710176570;0.027;6.995481;6.92083503324314;58.166666666667;10.3
198710176580;0.029;6.995481;6.92168577502899;58.133333333333;9.8166666666667
198710176630;0.03;6.995481;6.92253651681484;58.3;9.0166666666667
198710176640;0.028;6.995481;6.9233872586007;58.366666666667;8.95
198710176650;0.027;6.995481;6.92423800038655;58.516666666667;9.2
198710176660;0.028;6.995481;6.9250887421724;58.533333333333;9.3
198710176690;0.025;6.995481;6.92593948395825;58.316666666667;10.416666666667
198710176700;0.025;6.995481;6.92679022574411;58.466666666667;10.65
198710176710;0.024;6.995481;6.92764096752996;58.583333333333;10.35
198710176720;0.024;6.995481;6.92849170931581;58.633333333333;10.383333333333
198710176730;0.026;6.995481;6.92934245110166;58.65;10.45
198710176740;0.025;6.995481;6.93019319288751;58.7;10.266666666667
198710176760;0.025;6.995481;6.93104393467337;58.8;10.5
198710176770;0.027;6.995481;6.93189467645922;58.966666666667;10.55
198710176790;0.027;6.995481;6.93274541824507;58.75;10.133333333333
198710176800;0.026;6.995481;6.93359616003092;58.85;9.8333333333333
198710176810;0.027;6.995481;6.93444690181678;58.8;9.8166666666667
198710176820;0.028;6.995481;6.93529764360263;58.716666666667;9.7166666666667
198710176850;0.027;6.995481;6.93614838538848;58.6;9.3666666666667
198710176860;0.028;6.995481;6.93699912717433;57.883333333333;9.0333333333333
198710176870;0.026;6.995481;6.93784986896019;57.85;9
198710176880;0.025;6.995481;6.93870061074604;57.8;9.0333333333333
198710176890;0.023;6.995481;6.93955135253189;57.55;8.0333333333333
198710176900;0.024;6.995481;6.94040209431774;57.6;7.8833333333333
198710176910;0.028;6.995481;6.94125283610359;57.65;7.8333333333333
198710176920;0.026;6.995481;6.94210357788945;57.866666666667;9.05
198710176930;0.027;6.995481;6.9429543196753;57.883333333333;9.0333333333333
198710176940;0.023;6.995481;6.94380506146115;57.783333333333;9.0333333333333
198710176950;0.02;6.995481;6.944655803247;57.55;8.0333333333333
198710176960;0.025;6.995481;6.94550654503286;57.6;7.8833333333333
198710176970;0.028;6.995481;6.94635728681871;57.65;7.8
198710176980;0.024;6.995481;6.94720802860456;57.633333333333;6.3666666666667
198710177000;0.022;6.995481;6.94805877039041;57.766666666667;5.8166666666667
198710177010;0.025;6.995481;6.94890951217627;57.983333333333;5.6833333333333
198710177020;0.028;6.995481;6.94976025396212;58.366666666667;5.55
198710177030;0.03;6.995481;6.95061099574797;58.35;5.1
198710177040;0.026;6.995481;6.95146173753382;58.233333333333;4.8166666666667
198710177050;0.026;6.995481;6.95231247931968;58.183333333333;4.6666666666667
198710177070;0.018;6.995481;6.95316322110553;58.116666666667;1.2666666666667
198710177080;0.019;6.995481;6.95401396289138;58.1;0.75
198710177090;0.021;6.995481;6.95486470467723;58.233333333333;0.63333333333333
198710177110;0.019;6.995481;6.95571544646308;58.216666666667;-0.16666666666667
198710177120;0.022;6.995481;6.95656618824894;58.383333333333;0.76666666666667
198710177130;0.021;6.995481;6.95741693003479;58.433333333333;0.65
198710177140;0.021;6.995481;6.95826767182064;58.616666666667;0.55
198710177150;0.022;6.995481;6.95911841360649;58.7;0.1
198710177160;0.021;6.995481;6.95996915539235;58.9;0.55
198710177200;0.027;6.995481;6.9608198971782;58.666666666667;3.9833333333333
198810174840;0.0275;7.59282;6.96167063896405;59.283333333333;4.0833333333333
198810174850;0.023;7.59282;6.9625213807499;59.166666666667;5
198810174860;0.023;7.59282;6.96337212253576;59;5.15
198810174870;0.022;7.59282;6.96422286432161;59.05;5.0166666666667
198810174880;0.023;7.59282;6.96507360610746;58.916666666667;4.9666666666667
198810174890;0.026;7.59282;6.96592434789331;58.883333333333;4.5833333333333
198810174900;0.026;7.59282;6.96677508967917;58.833333333333;4.1833333333333
198810174920;0.025;7.59282;6.96762583146502;58.366666666667;4.3333333333333
198810174930;0.0255;7.59282;6.96847657325087;58.5;4.5833333333333
198810174940;0.026;7.59282;6.96932731503672;58.6;4.9333333333333
198810174950;0.0225;7.59282;6.97017805682257;58.633333333333;5.2833333333333
198810174960;0.023;7.59282;6.97102879860843;58.633333333333;5.4
198810174980;0.023;7.59282;6.97187954039428;58.533333333333;5.5
198810174990;0.0245;7.59282;6.97273028218013;58.35;5.35
198810175000;0.024;7.59282;6.97358102396598;58.166666666667;5.2666666666667
198810175010;0.022;7.59282;6.97443176575184;58.083333333333;5.0833333333333
198810175030;0.0215;7.59282;6.97528250753769;57.966666666667;5.5
198810175040;0.024;7.59282;6.97613324932354;57.966666666667;5.8333333333333
198810175050;0.0245;7.59282;6.97698399110939;58.066666666667;5.95
198810175070;0.027;7.59282;6.97783473289525;57.9;7.8
198810175080;0.024;7.59282;6.9786854746811;58.033333333333;8.2833333333333
198810175110;0.027;7.59282;6.97953621646695;58.3;9.0166666666667
198810175120;0.0225;7.59282;6.9803869582528;58.35;8.9166666666667
198810175130;0.0235;7.59282;6.98123770003865;58.283333333333;8.8166666666667
198810175140;0.026;7.59282;6.98208844182451;58.516666666667;9.1833333333333
198810175150;0.0255;7.59282;6.98293918361036;58.483333333333;9.25
198810175160;0.0245;7.59282;6.98378992539621;58.7;9.6666666666667
198810175170;0.023;7.59282;6.98464066718206;58.8;9.7666666666667
198810175180;0.0245;7.59282;6.98549140896792;58.85;9.8333333333333
198810175190;0.023;7.59282;6.98634215075377;58.866666666667;9.8333333333333
198810175200;0.0225;7.59282;6.98719289253962;58.883333333333;9.8333333333333
198810175210;0.022;7.59282;6.98804363432547;58.883333333333;9.7833333333333
198810175220;0.0235;7.59282;6.98889437611133;58.766666666667;10.1
198810175230;0.022;7.59282;6.98974511789718;58.9;10.15
198810175240;0.0215;7.59282;6.99059585968303;58.966666666667;10.566666666667
198810175250;0.021;7.59282;6.99144660146888;58.85;10.433333333333
198810175260;0.021;7.59282;6.99229734325474;58.733333333333;10.216666666667
198810175280;0.0215;7.59282;6.99314808504059;58.683333333333;10.416666666667
198810175290;0.022;7.59282;6.99399882682644;58.616666666667;10.383333333333
198810175300;0.022;7.59282;6.99484956861229;58.583333333333;10.35
198810175320;0.0215;7.59282;6.99570031039814;58.516666666667;10.6
198810175330;0.023;7.59282;6.996551052184;58.366666666667;10.366666666667
198810175380;0.022;7.59282;6.99740179396985;57.966666666667;9.4333333333333
198810175390;0.0245;7.59282;6.9982525357557;58.116666666667;9.7666666666667
198810175410;0.0205;7.59282;6.99910327754155;58.166666666667;10.166666666667
198810175420;0.022;7.59282;6.99995401932741;58.116666666667;10.316666666667
198810175430;0.0225;7.59282;7.00080476111326;58.083333333333;10.733333333333
198810175440;0.023;7.59282;7.00165550289911;58.05;10.966666666667
198810175450;0.023;7.59282;7.00250624468496;57.933333333333;9.2166666666667
198810175460;0.0215;7.59282;7.00335698647082;57.933333333333;9.3666666666667
198810175480;0.023;7.59282;7.00420772825667;57.883333333333;9.05
198810175490;0.027;7.59282;7.00505847004252;57.85;9
198810175500;0.023;7.59282;7.00590921182837;57.8;9.0333333333333
198810175510;0.022;7.59282;7.00675995361422;57.733333333333;8.9666666666667
198810175530;0.021;7.59282;7.00761069540008;57.633333333333;8.4333333333333
198810175540;0.0235;7.59282;7.00846143718593;57.7;8.4666666666667
198810175550;0.023;7.59282;7.00931217897178;57.733333333333;8.4166666666667
198810175580;0.0235;7.59282;7.01016292075763;57.65;7.9
198810175590;0.022;7.59282;7.01101366254349;57.583333333333;7.8666666666667
198810175600;0.0225;7.59282;7.01186440432934;57.533333333333;8.0666666666667
198810175620;0.022;7.59282;7.01271514611519;57.85;9
198810175630;0.023;7.59282;7.01356588790104;57.866666666667;9.1
198810175640;0.0215;7.59282;7.0144166296869;57.85;9
198810175650;0.0225;7.59282;7.01526737147275;57.866666666667;9.1
198810175660;0.0215;7.59282;7.0161181132586;57.866666666667;9.1
198810175670;0.022;7.59282;7.01696885504445;57.866666666667;9.1
198810175680;0.023;7.59282;7.01781959683031;57.866666666667;9.1
198810175690;0.023;7.59282;7.01867033861616;58.583333333333;9.3333333333333
198810175700;0.0245;7.59282;7.01952108040201;57.7;7.4333333333333
198810175710;0.023;7.59282;7.02037182218786;57.583333333333;7.5333333333333
198810175720;0.0215;7.59282;7.02122256397371;57.516666666667;7.8333333333333
198810175750;0.023;7.59282;7.02207330575957;57.533333333333;7.0333333333333
198810175760;0.0225;7.59282;7.02292404754542;57.666666666667;6.7666666666667
198810175770;0.0205;7.59282;7.02377478933127;57.633333333333;6.35
198810175790;0.02;7.59282;7.02462553111712;57.766666666667;5.8166666666667
198810175800;0.026;7.59282;7.02547627290298;57.933333333333;6.4333333333333
198810175810;0.026;7.59282;7.02632701468883;58.15;6.4666666666667
198810175820;0.0215;7.59282;7.02717775647468;58.266666666667;5.9666666666667
198810175840;0.0245;7.59282;7.02802849826053;58.366666666667;5.5166666666667
198810175850;0.024;7.59282;7.02887924004639;58.35;5.1
198810175860;0.023;7.59282;7.02972998183224;58.233333333333;4.7833333333333
198810175870;0.022;7.59282;7.03058072361809;58.183333333333;4.6666666666667
198810175900;0.0195;7.59282;7.03143146540394;58.083333333333;0.75
198810175910;0.019;7.59282;7.0322822071898;58.233333333333;0.61666666666667
198810175920;0.0185;7.59282;7.03313294897565;58.216666666667;0.25
198810175930;0.011;7.59282;7.0339836907615;58.216666666667;-0.23333333333333
198810175940;0.019;7.59282;7.03483443254735;58.383333333333;0.85
198810175950;0.0185;7.59282;7.0356851743332;58.45;0.65
198810175970;0.019;7.59282;7.03653591611906;58.616666666667;0.55
198810175980;0.0195;7.59282;7.03738665790491;58.716666666667;0.1
198810175990;0.0185;7.59282;7.03823739969076;58.9;0.51666666666667
198810176040;0.023;7.59282;7.03908814147661;58.666666666667;3.9666666666667
198910176160;0.03;7.64825;7.03993888326247;57.9;7.8
198910176220;0.029;7.64825;7.04078962504832;58.35;8.9666666666667
198910176230;0.026;7.64825;7.04164036683417;58.516666666667;9.1833333333333
198910176240;0.029;7.64825;7.04249110862002;58.5;9.2666666666667
198910176260;0.028;7.64825;7.04334185040588;58.7;9.65
198910176270;0.027;7.64825;7.04419259219173;58.766666666667;9.75
198910176280;0.025;7.64825;7.04504333397758;58.816666666667;9.8
198910176290;0.027;7.64825;7.04589407576343;58.866666666667;9.85
198910176300;0.025;7.64825;7.04674481754928;58.883333333333;9.8333333333333
198910176310;0.026;7.64825;7.04759555933514;58.866666666667;9.8
198910176320;0.025;7.64825;7.04844630112099;58.75;10.083333333333
198910176330;0.025;7.64825;7.04929704290684;58.733333333333;10.216666666667
198910176340;0.025;7.64825;7.05014778469269;58.966666666667;10.55
198910176350;0.023;7.64825;7.05099852647855;58.816666666667;10.4
198910176360;0.024;7.64825;7.0518492682644;58.683333333333;10.4
198910176370;0.023;7.64825;7.05270001005025;58.6;10.4
198910176380;0.022;7.64825;7.0535507518361;58.633333333333;10.333333333333
198910176390;0.025;7.64825;7.05440149362196;58.516666666667;10.6
198910176400;0.027;7.64825;7.05525223540781;58.35;10.416666666667
198910176460;0.028;7.64825;7.05610297719366;57.666666666667;7.5333333333333
198910176470;0.021;7.64825;7.05695371897951;57.533333333333;7.0333333333333
198910176500;0.024;7.64825;7.05780446076537;57.516666666667;7.45
198910176510;0.023;7.64825;7.05865520255122;57.583333333333;7.5333333333333
198910176540;0.023;7.64825;7.05950594433707;57.583333333333;7.8833333333333
198910176550;0.028;7.64825;7.06035668612292;57.65;7.8333333333333
198910176560;0.025;7.64825;7.06120742790877;57.733333333333;8.4333333333333
198910176570;0.023;7.64825;7.06205816969463;57.7;8.4666666666667
198910176580;0.026;7.64825;7.06290891148048;57.633333333333;8.4333333333333
198910176620;0.026;7.64825;7.06375965326633;57.85;9
198910176640;0.025;7.64825;7.06461039505218;57.95;9.2333333333333
198910176650;0.024;7.64825;7.06546113683804;57.933333333333;9.3666666666667
198910176670;0.026;7.64825;7.06631187862389;57.966666666667;9.45
198910176680;0.024;7.64825;7.06716262040974;58.116666666667;9.8166666666667
198910176690;0.026;7.64825;7.06801336219559;58.166666666667;10.2
198910176700;0.023;7.64825;7.06886410398145;58.116666666667;10.316666666667
198910176710;0.024;7.64825;7.0697148457673;58.083333333333;10.733333333333
198910176720;0.024;7.64825;7.07056558755315;58.016666666667;10.95
198910176730;0.025;7.64825;7.071416329339;58.35;8.9166666666667
198910176740;0.027;7.64825;7.07226707112486;58.35;8.9833333333333
198910176750;0.027;7.64825;7.07311781291071;57.666666666667;6.7666666666667
198910176790;0.029;7.64825;7.07396855469656;57.933333333333;6.4833333333333
198910176800;0.027;7.64825;7.07481929648241;58.15;6.4833333333333
198910176810;0.029;7.64825;7.07567003826826;58.05;6
198910176820;0.024;7.64825;7.07652078005412;57.933333333333;5.8833333333333
198910176830;0.023;7.64825;7.07737152183997;57.983333333333;5.5833333333333
198910176850;0.024;7.64825;7.07822226362582;58.066666666667;5.1666666666667
198910176860;0.027;7.64825;7.07907300541167;58.133333333333;5.2833333333333
198910176880;0.027;7.64825;7.07992374719753;58.183333333333;4.7
198910176890;0.029;7.64825;7.08077448898338;58.216666666667;4.8
198910176900;0.027;7.64825;7.08162523076923;58.283333333333;5.1333333333333
198910176910;0.028;7.64825;7.08247597255508;58.333333333333;5.3666666666667
198910176920;0.028;7.64825;7.08332671434094;58.366666666667;5.5166666666667
198910176930;0.027;7.64825;7.08417745612679;58.266666666667;5.9666666666667
198910176950;0.027;7.64825;7.08502819791264;58.483333333333;5.4666666666667
